customer_id,name_ar,risk_level,screening_status,account_status,wallet_status,report_status,risk_exception_approved,risk_exception_reference,dormant_handling_status
CUST100502,عبدالرحمن حسين,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100503,إسراء محمود,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100504,علي سالم,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100505,منى حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100506,هبة كمال,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100507,يوسف إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100508,علي يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100509,يوسف فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100510,عبدالرحمن محمد,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100512,آية عمر,LOW,NO_MATCH,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100513,آية محمود,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100514,عبدالرحمن حسين,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100515,محمود كمال,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100516,إسراء إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100517,أحمد أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100518,منى إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100519,دينا عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100520,مريم يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100521,محمود فؤاد,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100522,عمر حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100523,آية حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100524,سارة منصور,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100525,سارة أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100526,عبدالله محمود,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100527,محمود حسن,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100528,عبدالله أحمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100529,عبدالله كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100530,دينا علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,True,EXC-100530,NOT_REQUIRED
CUST100531,عمر أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100532,عمر كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100533,علي حسن,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100534,دينا يوسف,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100535,عمر أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100536,منى حسن,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100537,محمود علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100538,هبة فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100539,محمد منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100540,خالد إبراهيم,LOW,HIGH_RISK,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100541,أحمد حسين,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100542,عمر علي,LOW,HIGH_RISK,DORMANT,REVIEW,REVIEW,False,,COMPLETED
CUST100543,عمر سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100544,آية حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100545,أحمد سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100546,نور فؤاد,HIGH,CLEAR,DORMANT,REVIEW,REVIEW,False,,COMPLETED
CUST100547,دينا يوسف,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100548,هبة إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100549,مصطفى أحمد,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100550,آية محمود,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100551,مريم يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100552,آية إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100553,سارة منصور,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100554,عبدالرحمن عبدالله,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100555,هبة حسن,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100556,خالد كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100557,إسراء عمر,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100558,ياسمين مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100559,إسراء يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100560,هبة محمود,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100561,محمد حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100562,منى حسين,MEDIUM,HIGH_RISK,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100563,عمر كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100564,إسراء سالم,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100565,يوسف عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100566,يوسف مراد,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100567,يوسف منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100568,كريم كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100569,دينا مراد,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100570,عبدالله علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100571,نور محمد,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100572,علي عمر,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100573,محمد يوسف,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100574,محمد حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100575,مريم محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100576,عبدالله سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100577,هبة عمر,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100578,إسراء علي,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100579,محمود منصور,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100580,أحمد محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100581,آية حسين,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100582,محمود إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100583,أحمد عبدالله,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100584,نور منصور,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100585,عبدالله محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100586,مصطفى يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100587,أحمد علي,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100588,آية يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100589,آية أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100590,آية عمر,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100591,عبدالله محمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100592,يوسف محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100593,عبدالرحمن أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100594,سارة فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100595,آية حسن,MEDIUM,NO_MATCH,DORMANT,OPENED,OPENED,False,,PENDING
CUST100596,دينا منصور,LOW,PENDING,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100597,ياسمين فؤاد,LOW,HIGH_RISK,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100598,كريم يوسف,HIGH,NO_MATCH,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100599,كريم فؤاد,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100600,كريم محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,PENDING
CUST100601,ياسمين عمر,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100602,خالد يوسف,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100603,محمود محمود,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100604,آية علي,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100605,هبة كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100606,سارة حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100607,هبة سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100608,عبدالرحمن حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100609,إسراء علي,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100610,آية عمر,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100611,منى حسن,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100612,ياسمين فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100613,مريم فؤاد,MEDIUM,HIGH_RISK,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100614,مصطفى أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100615,كريم حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100616,يوسف عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100617,علي إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100618,أحمد علي,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100619,محمود مراد,MEDIUM,NO_MATCH,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100620,نور حسين,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100621,منى أحمد,HIGH,CLEAR,DORMANT,REVIEW,REVIEW,False,,COMPLETED
CUST100622,,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100623,نور أحمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100624,كريم سالم,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100625,يوسف مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100626,سارة سالم,LOW,HIGH_RISK,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100627,مريم سالم,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100628,هبة محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100629,مريم علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100630,خالد سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100631,سارة كمال,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100632,نور علي,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100633,مريم كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100634,عمر عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100635,مصطفى سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100636,يوسف حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100637,علي منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100638,ياسمين حسن,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100639,عبدالله محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100640,مصطفى فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100641,عبدالله أحمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100642,إسراء عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100643,منى سالم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100644,ياسمين علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100645,سارة محمود,MEDIUM,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100646,منى محمد,MEDIUM,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100647,هبة منصور,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100648,عبدالرحمن مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100649,آية يوسف,MEDIUM,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100650,منى حسن,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100651,مصطفى أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100652,يوسف أحمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100653,آية سالم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100654,دينا حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100655,هبة حسين,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100656,ياسمين يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100657,كريم كمال,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100658,أحمد يوسف,LOW,PENDING,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100659,علي حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100660,عمر منصور,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100661,خالد منصور,LOW,NO_MATCH,DORMANT,OPENED,OPENED,False,,PENDING
CUST100662,محمد حسن,LOW,HIGH_RISK,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100663,يوسف سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100664,دينا إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100665,مصطفى محمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100666,هبة عمر,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100667,إسراء فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100668,عبدالله إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100669,محمود فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100670,عبدالرحمن عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100671,كريم سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100672,كريم محمود,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100673,أحمد عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100674,كريم فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100675,خالد مراد,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100676,دينا حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100677,أحمد عبدالله,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100678,هبة كمال,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100679,عبدالله إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100680,خالد مراد,MEDIUM,CLEAR,DORMANT,PENDING,PENDING,False,,COMPLETED
CUST100681,محمود أحمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100682,عبدالرحمن أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100683,عبدالرحمن عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100684,عمر محمد,LOW,CLEAR,DORMANT,OPENED,OPENED,False,,PENDING
CUST100685,آية إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100686,نور عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100687,دينا عبدالله,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100688,نور مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100689,ياسمين علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100690,عبدالرحمن عمر,HIGH,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100691,ياسمين كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100692,عبدالله منصور,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100693,عبدالله محمد,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100694,أحمد حسن,MEDIUM,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100695,علي فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100696,خالد إبراهيم,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100697,دينا حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100698,أحمد محمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100699,أحمد مراد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100700,هبة حسين,LOW,HIGH_RISK,DORMANT,REVIEW,REVIEW,False,,COMPLETED
CUST100701,كريم حسن,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100702,عمر فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100703,عمر حسن,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100704,محمود كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100705,دينا يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100706,محمد مراد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100707,دينا كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100708,منى حسين,LOW,CLEAR,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100709,منى حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100710,Mostafa Mohamed,HIGH,PENDING,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100711,هبة إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100712,خالد كمال,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100713,ياسمين عمر,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100714,عبدالله منصور,MEDIUM,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100715,ياسمين كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100716,هبة منصور,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100717,منى محمد,HIGH,CLEAR,ACTIVE,REVIEW,REVIEW,False,,NOT_REQUIRED
CUST100718,يوسف عبدالله,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100719,دينا إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100720,محمود علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100721,عبدالله عمر,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100722,آية منصور,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100723,محمود فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100724,ياسمين سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100725,محمود عمر,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100726,خالد مراد,MEDIUM,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100727,أحمد سالم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100728,منى عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100729,مصطفى علي,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100730,خالد عمر,LOW,NO_MATCH,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100731,نور كمال,LOW,NO_MATCH,DORMANT,OPENED,OPENED,False,,PENDING
CUST100732,عبدالله فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100733,ياسمين يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100734,يوسف يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100735,مصطفى عمر,LOW,NO_MATCH,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100736,خالد إبراهيم,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100737,سارة علي,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100738,خالد أحمد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100739,إسراء حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100740,آية عبدالله,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100741,ياسمين عمر,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100742,كريم عبدالله,LOW,PENDING,ACTIVE,PENDING,PENDING,False,,NOT_REQUIRED
CUST100743,علي أحمد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100744,ياسمين حسين,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100745,مريم مراد,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100746,هبة مراد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100747,سارة محمد,LOW,PENDING,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100748,سارة يوسف,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100749,عمر فؤاد,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100750,عبدالرحمن كمال,LOW,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100751,محمود كمال,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
CUST100752,أحمد منصور,MEDIUM,CLEAR,ACTIVE,OPENED,OPENED,False,,NOT_REQUIRED
