customer_id,name_ar,name_en,national_id,risk_level,screening_status,account_status,last_transaction_date,wallet_status,risk_exception_approved,risk_exception_reference,risk_exception_reviewer,dormant_handling_status
CUST100365,هبة أحمد,Heba Ahmed,SYN570025804584,LOW,CLEAR,ACTIVE,2026-01-01,OPENED,False,,,NOT_REQUIRED
CUST100366,منى محمود,Mona Mahmoud,SYN292893762569,LOW,CLEAR,ACTIVE,2026-02-21,OPENED,False,,,NOT_REQUIRED
CUST100367,سارة عبدالله,Sara Abdallah,SYN225661288761,LOW,CLEAR,ACTIVE,2026-05-22,OPENED,False,,,NOT_REQUIRED
CUST100368,محمد مراد,Mohamed Mourad,SYN269626872711,LOW,CLEAR,ACTIVE,2026-03-13,OPENED,False,,,NOT_REQUIRED
CUST100369,ياسمين منصور,Yasmine Mansour,SYN409726970257,LOW,CLEAR,ACTIVE,2026-01-12,OPENED,False,,,NOT_REQUIRED
CUST100370,سارة كمال,Sara Kamal,SYN187129134374,LOW,HIGH_RISK,ACTIVE,2026-01-27,REVIEW,False,,,NOT_REQUIRED
CUST100371,مصطفى محمد,Mostafa Mohamed,SYN952587816156,LOW,CLEAR,ACTIVE,2026-07-01,OPENED,False,,,NOT_REQUIRED
CUST100372,نور عبدالله,Nour Abdallah,SYN464494655346,LOW,PENDING,ACTIVE,2026-03-11,OPENED,False,,,NOT_REQUIRED
CUST100373,مريم عبدالله,Mariam Abdallah,SYN828072642256,LOW,CLEAR,ACTIVE,2026-01-05,OPENED,False,,,NOT_REQUIRED
CUST100374,إسراء كمال,Esraa Kamal,SYN976975410797,LOW,CLEAR,ACTIVE,2026-06-03,OPENED,False,,,NOT_REQUIRED
CUST100375,أحمد مراد,Ahmed Mourad,SYN172661752002,LOW,CLEAR,ACTIVE,2026-04-22,OPENED,False,,,NOT_REQUIRED
CUST100376,خالد مراد,Khaled Mourad,SYN686502521141,MEDIUM,CLEAR,ACTIVE,2026-04-05,OPENED,False,,,NOT_REQUIRED
CUST100377,خالد عمر,Khaled Omar,SYN884268178067,LOW,NO_MATCH,ACTIVE,2026-07-07,OPENED,False,,,NOT_REQUIRED
CUST100378,مريم إبراهيم,Mariam Ibrahim,SYN670810990570,LOW,CLEAR,ACTIVE,2026-03-07,OPENED,False,,,NOT_REQUIRED
CUST100379,علي سالم,Ali Salem,SYN486123509221,LOW,NO_MATCH,ACTIVE,2026-05-01,OPENED,False,,,NOT_REQUIRED
CUST100380,محمد مراد,Mohamed Mourad,SYN487968721874,MEDIUM,CLEAR,ACTIVE,2026-06-06,OPENED,False,,,NOT_REQUIRED
CUST100381,عبدالله محمود,Abdullah Mahmoud,SYN132308997406,LOW,PENDING,ACTIVE,2026-05-08,OPENED,False,,,NOT_REQUIRED
CUST100382,عبدالله محمد,Abdullah Mohamed,SYN581140676160,LOW,NO_MATCH,ACTIVE,2026-02-13,OPENED,False,,,NOT_REQUIRED
CUST100383,يوسف كمال,Youssef Kamal,SYN994188697108,LOW,CLEAR,ACTIVE,2026-05-24,OPENED,False,,,NOT_REQUIRED
CUST100384,محمد محمد,Mohamed Mohamed,SYN962836773374,LOW,CLEAR,ACTIVE,2026-06-06,OPENED,False,,,NOT_REQUIRED
CUST100385,محمود حسين,Mahmoud Hussein,SYN136359305957,MEDIUM,CLEAR,DORMANT,2026-01-26,PENDING,False,,,COMPLETED
CUST100386,أحمد سالم,Ahmed Salem,SYN735217303266,HIGH,CLEAR,ACTIVE,2026-02-04,REVIEW,False,,,NOT_REQUIRED
CUST100387,آية محمود,Aya Mahmoud,SYN371588380027,LOW,NO_MATCH,ACTIVE,2026-05-22,OPENED,False,,,NOT_REQUIRED
CUST100388,إسراء كمال,Esraa Kamal,SYN912690238065,MEDIUM,CLEAR,ACTIVE,2026-01-25,OPENED,False,,,NOT_REQUIRED
CUST100389,عمر كمال,Omar Kamal,SYN140603271138,LOW,HIGH_RISK,ACTIVE,2026-07-04,OPENED,False,,,NOT_REQUIRED
CUST100390,خالد محمود,Khaled Mahmoud,SYN942286691809,LOW,CLEAR,ACTIVE,2026-01-24,OPENED,False,,,NOT_REQUIRED
CUST100391,عمر إبراهيم,Omar Ibrahim,SYN853728169408,MEDIUM,CLEAR,ACTIVE,2026-07-24,OPENED,False,,,NOT_REQUIRED
CUST100392,مريم مراد,Mariam Mourad,SYN205753944027,LOW,NO_MATCH,ACTIVE,2026-05-22,OPENED,False,,,NOT_REQUIRED
CUST100393,دينا عمر,Dina Omar,SYN153841903585,LOW,CLEAR,ACTIVE,2026-04-04,OPENED,False,,,NOT_REQUIRED
CUST100394,خالد حسين,Khaled Hussein,SYN851236897894,LOW,CLEAR,ACTIVE,2026-02-26,PENDING,False,,,NOT_REQUIRED
CUST100395,إسراء سالم,Esraa Salem,SYN240181903877,HIGH,NO_MATCH,ACTIVE,2026-03-14,REVIEW,False,,,NOT_REQUIRED
CUST100396,محمد منصور,Mohamed Mansour,SYN581408337678,LOW,CLEAR,ACTIVE,2026-06-07,OPENED,False,,,NOT_REQUIRED
CUST100397,عمر منصور,Omar Mansour,SYN924170372090,LOW,CLEAR,ACTIVE,2026-06-08,OPENED,False,,,NOT_REQUIRED
CUST100398,علي أحمد,Ali Ahmed,SYN610703302194,LOW,CLEAR,ACTIVE,2026-02-13,OPENED,False,,,NOT_REQUIRED
CUST100399,سارة محمود,Sara Mahmoud,SYN457509971325,LOW,CLEAR,ACTIVE,2026-04-25,PENDING,False,,,NOT_REQUIRED
CUST100400,عبدالرحمن يوسف,Abdelrahman Youssef,SYN500514449368,LOW,CLEAR,ACTIVE,2026-07-28,OPENED,False,,,NOT_REQUIRED
CUST100401,ياسمين حسين,Yasmine Hussein,SYN156805453633,MEDIUM,CLEAR,ACTIVE,2026-02-24,PENDING,False,,,NOT_REQUIRED
CUST100402,Sara Mahmoud,Sara Mahmoud,SYN971877089225,MEDIUM,CLEAR,ACTIVE,2026-05-26,OPENED,False,,,NOT_REQUIRED
CUST100403,عبدالرحمن محمود,Abdelrahman Mahmoud,SYN379588766572,MEDIUM,NO_MATCH,ACTIVE,2026-02-06,OPENED,False,,,NOT_REQUIRED
CUST100404,منى حسن,Mona Hassan,SYN270427142505,MEDIUM,PENDING,ACTIVE,2026-06-25,OPENED,False,,,NOT_REQUIRED
CUST100405,هبة حسن,Heba Hassan,SYN357442571656,LOW,CLEAR,ACTIVE,2026-02-05,OPENED,False,,,NOT_REQUIRED
CUST100406,نور محمد,Nour Mohamed,SYN967935875402,LOW,CLEAR,DORMANT,2026-03-04,OPENED,False,,,PENDING
CUST100407,محمود كمال,Mahmoud Kamal,SYN184857448139,LOW,CLEAR,ACTIVE,2026-04-07,OPENED,False,,,NOT_REQUIRED
CUST100408,عبدالله أحمد,Abdullah Ahmed,SYN880572736451,LOW,CLEAR,ACTIVE,2026-03-19,OPENED,False,,,NOT_REQUIRED
CUST100409,محمد محمود,Mohamed Mahmoud,SYN737059504961,MEDIUM,CLEAR,ACTIVE,2026-02-05,OPENED,False,,,NOT_REQUIRED
CUST100410,عمر أحمد,Omar Ahmed,SYN847017261243,LOW,CLEAR,ACTIVE,2026-05-15,OPENED,False,,,NOT_REQUIRED
CUST100411,يوسف سالم,Youssef Salem,SYN978307786331,HIGH,CLEAR,ACTIVE,2026-01-05,REVIEW,False,,,NOT_REQUIRED
CUST100412,علي حسين,Ali Hussein,SYN857939189965,LOW,CLEAR,ACTIVE,2026-07-26,OPENED,False,,,NOT_REQUIRED
CUST100413,محمود عمر,Mahmoud Omar,SYN949044116150,LOW,CLEAR,ACTIVE,2026-01-11,OPENED,False,,,NOT_REQUIRED
CUST100414,محمد سالم,Mohamed Salem,SYN214241731111,LOW,CLEAR,ACTIVE,2026-03-12,OPENED,False,,,NOT_REQUIRED
CUST100415,مصطفى عمر,Mostafa Omar,SYN816209708650,LOW,CLEAR,ACTIVE,2026-07-15,OPENED,False,,,NOT_REQUIRED
CUST100416,عبدالرحمن منصور,Abdelrahman Mansour,SYN591108124672,LOW,CLEAR,ACTIVE,2026-02-02,OPENED,False,,,NOT_REQUIRED
CUST100417,محمود عبدالله,Mahmoud Abdallah,SYN589146035571,LOW,CLEAR,ACTIVE,2026-01-16,OPENED,False,,,NOT_REQUIRED
CUST100418,علي يوسف,Ali Youssef,SYN909029418688,LOW,CLEAR,ACTIVE,2026-06-06,OPENED,False,,,NOT_REQUIRED
CUST100419,هبة إبراهيم,Heba Ibrahim,SYN974623436782,MEDIUM,PENDING,ACTIVE,2026-01-16,OPENED,False,,,NOT_REQUIRED
CUST100420,عبدالله مراد,Abdullah Mourad,SYN734354490738,LOW,PENDING,ACTIVE,2026-07-08,OPENED,False,,,NOT_REQUIRED
CUST100421,مصطفى مراد,Mostafa Mourad,SYN534644550524,LOW,CLEAR,ACTIVE,2026-04-05,PENDING,False,,,NOT_REQUIRED
CUST100422,ياسمين سالم,Yasmine Salem,SYN510763472111,MEDIUM,CLEAR,ACTIVE,2026-07-02,OPENED,False,,,NOT_REQUIRED
CUST100423,دينا فؤاد,Dina Fouad,SYN447707311500,LOW,CLEAR,ACTIVE,2026-02-21,OPENED,False,,,NOT_REQUIRED
CUST100424,نور حسين,Nour Hussein,SYN425439126615,MEDIUM,CLEAR,ACTIVE,2026-01-30,OPENED,False,,,NOT_REQUIRED
CUST100425,عمر يوسف,Omar Youssef,SYN452356157515,MEDIUM,CLEAR,ACTIVE,2026-07-22,OPENED,False,,,NOT_REQUIRED
CUST100426,إسراء فؤاد,Esraa Fouad,SYN180777911726,LOW,CLEAR,ACTIVE,2026-06-10,OPENED,False,,,NOT_REQUIRED
CUST100427,آية كمال,Aya Kamal,SYN169692476734,LOW,PENDING,ACTIVE,2026-07-11,OPENED,False,,,NOT_REQUIRED
CUST100428,محمد محمود,Mohamed Mahmoud,SYN801882859485,LOW,NO_MATCH,ACTIVE,2026-03-09,OPENED,False,,,NOT_REQUIRED
CUST100429,خالد عمر,Khaled Omar,SYN501465603628,MEDIUM,CLEAR,ACTIVE,2026-03-26,PENDING,False,,,NOT_REQUIRED
CUST100430,أحمد إبراهيم,Ahmed Ibrahim,SYN937616039690,MEDIUM,CLEAR,ACTIVE,2026-05-02,OPENED,False,,,NOT_REQUIRED
CUST100431,خالد حسن,Khaled Hassan,SYN650998907734,LOW,CLEAR,ACTIVE,2026-04-05,OPENED,False,,,NOT_REQUIRED
CUST100432,آية حسن,Aya Hassan,SYN131658383965,LOW,NO_MATCH,ACTIVE,2026-02-20,OPENED,False,,,NOT_REQUIRED
CUST100433,محمود سالم,Mahmoud Salem,SYN241771007185,LOW,CLEAR,ACTIVE,2026-03-20,OPENED,False,,,NOT_REQUIRED
CUST100434,نور محمود,Nour Mahmoud,SYN285237813711,LOW,CLEAR,ACTIVE,2026-05-08,OPENED,False,,,NOT_REQUIRED
CUST100435,محمود علي,Mahmoud Ali,SYN978162421950,HIGH,CLEAR,ACTIVE,2026-01-08,REVIEW,False,,,NOT_REQUIRED
CUST100436,دينا عبدالله,Dina Abdallah,SYN296833803536,LOW,CLEAR,ACTIVE,2026-03-12,OPENED,False,,,NOT_REQUIRED
CUST100437,عبدالله منصور,Abdullah Mansour,SYN564180108659,LOW,CLEAR,ACTIVE,2026-03-03,OPENED,False,,,NOT_REQUIRED
CUST100438,أحمد محمود,Ahmed Mahmoud,SYN942559238476,LOW,CLEAR,ACTIVE,2026-01-15,OPENED,False,,,NOT_REQUIRED
CUST100439,مريم مراد,Mariam Mourad,SYN979473456922,MEDIUM,CLEAR,ACTIVE,2026-01-26,OPENED,False,,,NOT_REQUIRED
CUST100440,عبدالرحمن عمر,Abdelrahman Omar,SYN312724391845,HIGH,CLEAR,ACTIVE,2026-04-15,REVIEW,False,,,NOT_REQUIRED
CUST100441,سارة إبراهيم,Sara Ibrahim,SYN144205879375,LOW,CLEAR,ACTIVE,2026-01-22,OPENED,False,,,NOT_REQUIRED
CUST100442,محمود مراد,Mahmoud Mourad,SYN238241649283,LOW,CLEAR,ACTIVE,2026-03-14,OPENED,False,,,NOT_REQUIRED
CUST100443,منى عبدالله,Mona Abdallah,SYN156995630832,LOW,CLEAR,DORMANT,2026-04-28,OPENED,False,,,PENDING
CUST100444,هبة حسن,Heba Hassan,SYN275611816983,LOW,PENDING,ACTIVE,2026-07-03,PENDING,False,,,NOT_REQUIRED
CUST100445,مصطفى أحمد,Mostafa Ahmed,SYN611712743233,LOW,CLEAR,ACTIVE,2026-01-21,OPENED,False,,,NOT_REQUIRED
CUST100446,سارة مراد,Sara Mourad,SYN921203916666,LOW,CLEAR,ACTIVE,2026-04-02,PENDING,False,,,NOT_REQUIRED
CUST100447,عبدالرحمن مراد,Abdelrahman Mourad,SYN583496995324,LOW,CLEAR,ACTIVE,2026-01-22,OPENED,False,,,NOT_REQUIRED
CUST100448,هبة عمر,Heba Omar,SYN663390601029,LOW,CLEAR,ACTIVE,2026-04-01,OPENED,False,,,NOT_REQUIRED
CUST100449,علي علي,Ali Ali,SYN281680526448,LOW,CLEAR,ACTIVE,2026-04-11,OPENED,False,,,NOT_REQUIRED
CUST100450,عبدالرحمن محمود,Abdelrahman Mahmoud,SYN820525258606,LOW,CLEAR,ACTIVE,2026-06-17,OPENED,False,,,NOT_REQUIRED
CUST100451,عبدالله أحمد,Abdullah Ahmed,SYN656010017655,MEDIUM,CLEAR,DORMANT,2026-04-03,OPENED,False,,,PENDING
CUST100452,منى أحمد,Mona Ahmed,SYN877723146273,LOW,CLEAR,ACTIVE,2026-07-16,OPENED,False,,,NOT_REQUIRED
CUST100453,محمد حسين,Mohamed Hussein,SYN953958796305,MEDIUM,CLEAR,ACTIVE,2026-01-29,PENDING,False,,,NOT_REQUIRED
CUST100454,دينا سالم,Dina Salem,SYN413110698180,LOW,NO_MATCH,ACTIVE,2026-01-12,OPENED,False,,,NOT_REQUIRED
CUST100455,دينا أحمد,Dina Ahmed,SYN181521152681,LOW,CLEAR,ACTIVE,2026-01-01,OPENED,False,,,NOT_REQUIRED
CUST100456,محمود مراد,Mahmoud Mourad,SYN303336062125,LOW,NO_MATCH,ACTIVE,2026-03-16,OPENED,False,,,NOT_REQUIRED
CUST100457,كريم عبدالله,Karim Abdallah,SYN494057409108,LOW,HIGH_RISK,ACTIVE,2026-02-10,PENDING,False,,,NOT_REQUIRED
CUST100458,آية حسين,Aya Hussein,SYN951124286642,LOW,CLEAR,ACTIVE,2026-01-20,OPENED,False,,,NOT_REQUIRED
CUST100459,محمود إبراهيم,Mahmoud Ibrahim,SYN440478840136,LOW,CLEAR,ACTIVE,2026-02-19,OPENED,False,,,NOT_REQUIRED
CUST100460,خالد عمر,Khaled Omar,SYN793695892298,MEDIUM,CLEAR,ACTIVE,2026-07-24,PENDING,False,,,NOT_REQUIRED
CUST100461,محمود محمود,Mahmoud Mahmoud,SYN586429022953,LOW,CLEAR,ACTIVE,2026-06-18,OPENED,False,,,NOT_REQUIRED
CUST100462,خالد أحمد,Khaled Ahmed,SYN264527893387,LOW,CLEAR,ACTIVE,2026-01-04,OPENED,False,,,NOT_REQUIRED
CUST100463,نور أحمد,Nour Ahmed,SYN388660707058,LOW,CLEAR,DORMANT,2026-07-12,OPENED,False,,,PENDING
CUST100464,محمد يوسف,Mohamed Youssef,SYN687872696520,LOW,CLEAR,ACTIVE,2026-02-13,OPENED,False,,,NOT_REQUIRED
CUST100465,عبدالرحمن علي,Abdelrahman Ali,SYN705568055216,MEDIUM,CLEAR,ACTIVE,2026-03-27,OPENED,False,,,NOT_REQUIRED
CUST100466,عمر منصور,Omar Mansour,SYN491283772128,MEDIUM,CLEAR,ACTIVE,2026-03-10,OPENED,False,,,NOT_REQUIRED
CUST100467,دينا محمد,Dina Mohamed,SYN305781042395,LOW,PENDING,ACTIVE,2026-03-27,OPENED,False,,,NOT_REQUIRED
CUST100468,عمر عمر,Omar Omar,SYN749716101561,LOW,CLEAR,DORMANT,2026-06-09,OPENED,False,,,PENDING
CUST100469,عبدالله أحمد,Abdullah Ahmed,SYN251985737451,LOW,NO_MATCH,ACTIVE,2026-05-30,OPENED,False,,,NOT_REQUIRED
CUST100470,خالد كمال,Khaled Kamal,SYN943002722678,LOW,CLEAR,ACTIVE,2026-05-05,OPENED,False,,,NOT_REQUIRED
CUST100471,آية فؤاد,Aya Fouad,SYN269113221132,MEDIUM,CLEAR,ACTIVE,2026-05-12,PENDING,False,,,NOT_REQUIRED
CUST100472,نور عبدالله,Nour Abdallah,SYN196581126549,MEDIUM,CLEAR,ACTIVE,2026-06-02,OPENED,False,,,NOT_REQUIRED
CUST100473,منى حسين,Mona Hussein,SYN547882932128,LOW,CLEAR,ACTIVE,2026-02-08,OPENED,False,,,NOT_REQUIRED
CUST100474,كريم مراد,Karim Mourad,SYN567594638298,LOW,CLEAR,ACTIVE,2026-03-25,OPENED,False,,,NOT_REQUIRED
CUST100475,ياسمين محمود,Yasmine Mahmoud,SYN557373623300,LOW,CLEAR,ACTIVE,2026-01-23,OPENED,False,,,NOT_REQUIRED
CUST100476,آية إبراهيم,Aya Ibrahim,SYN493000740404,LOW,CLEAR,ACTIVE,2026-05-28,OPENED,False,,,NOT_REQUIRED
CUST100477,محمد محمد,Mohamed Mohamed,SYN995333403546,LOW,NO_MATCH,ACTIVE,2026-04-02,OPENED,False,,,NOT_REQUIRED
CUST100478,,Mostafa Hussein,SYN537652551403,LOW,NO_MATCH,ACTIVE,2026-05-14,OPENED,False,,,NOT_REQUIRED
CUST100479,محمود عبدالله,Mahmoud Abdallah,SYN530151922665,HIGH,CLEAR,DORMANT,2026-04-29,REVIEW,False,,,COMPLETED
CUST100480,علي حسن,Ali Hassan,SYN479589456443,LOW,CLEAR,ACTIVE,2026-02-27,OPENED,False,,,NOT_REQUIRED
CUST100481,آية أحمد,Aya Ahmed,SYN160143179231,LOW,CLEAR,ACTIVE,2026-01-30,OPENED,False,,,NOT_REQUIRED
CUST100482,علي محمود,Ali Mahmoud,SYN633660968034,LOW,CLEAR,ACTIVE,2026-07-24,OPENED,False,,,NOT_REQUIRED
CUST100483,ياسمين علي,Yasmine Ali,SYN305170995000,LOW,CLEAR,ACTIVE,2026-03-03,OPENED,False,,,NOT_REQUIRED
CUST100484,منى عبدالله,Mona Abdallah,SYN673848082206,MEDIUM,CLEAR,ACTIVE,2026-01-24,OPENED,False,,,NOT_REQUIRED
CUST100485,يوسف يوسف,Youssef Youssef,SYN145750115753,LOW,CLEAR,ACTIVE,2026-03-06,OPENED,False,,,NOT_REQUIRED
CUST100486,سارة حسن,Sara Hassan,SYN983248391127,MEDIUM,CLEAR,ACTIVE,2026-07-09,PENDING,False,,,NOT_REQUIRED
CUST100487,هبة أحمد,Heba Ahmed,SYN522104571111,MEDIUM,CLEAR,ACTIVE,2026-02-24,OPENED,False,,,NOT_REQUIRED
CUST100488,ياسمين علي,Yasmine Ali,SYN907079834431,LOW,CLEAR,ACTIVE,2026-07-27,OPENED,False,,,NOT_REQUIRED
CUST100489,كريم إبراهيم,Karim Ibrahim,SYN528005055909,LOW,CLEAR,ACTIVE,2026-04-07,OPENED,False,,,NOT_REQUIRED
CUST100490,عبدالله محمود,Abdullah Mahmoud,SYN154297736716,HIGH,CLEAR,ACTIVE,2026-06-30,REVIEW,False,,,NOT_REQUIRED
CUST100491,إسراء إبراهيم,Esraa Ibrahim,SYN839992191484,LOW,CLEAR,ACTIVE,2026-05-18,OPENED,False,,,NOT_REQUIRED
CUST100492,ياسمين أحمد,Yasmine Ahmed,SYN683365356700,LOW,PENDING,DORMANT,2026-01-10,OPENED,False,,,PENDING
CUST100493,كريم محمود,Karim Mahmoud,SYN803581342816,MEDIUM,CLEAR,ACTIVE,2026-04-17,OPENED,False,,,NOT_REQUIRED
CUST100494,علي عبدالله,Ali Abdallah,SYN485352877157,MEDIUM,CLEAR,ACTIVE,2026-03-29,OPENED,False,,,NOT_REQUIRED
CUST100495,نور عبدالله,Nour Abdallah,SYN674143069821,LOW,CLEAR,ACTIVE,2026-02-12,OPENED,False,,,NOT_REQUIRED
CUST100496,محمود سالم,Mahmoud Salem,SYN870606103416,LOW,CLEAR,ACTIVE,2026-04-26,OPENED,False,,,NOT_REQUIRED
CUST100497,مريم عمر,Mariam Omar,SYN667958898584,LOW,CLEAR,ACTIVE,2026-01-22,OPENED,False,,,NOT_REQUIRED
CUST100498,عبدالله إبراهيم,Abdullah Ibrahim,SYN412906271352,MEDIUM,CLEAR,ACTIVE,2026-05-27,OPENED,False,,,NOT_REQUIRED
CUST100499,نور يوسف,Nour Youssef,SYN696276634929,LOW,PENDING,ACTIVE,2026-06-22,OPENED,False,,,NOT_REQUIRED
CUST100500,محمود إبراهيم,Mahmoud Ibrahim,SYN704668769752,LOW,CLEAR,ACTIVE,2026-01-20,OPENED,False,,,NOT_REQUIRED
CUST100501,مصطفى حسين,Mostafa Hussein,SYN964528266255,LOW,CLEAR,ACTIVE,2026-04-11,OPENED,False,,,NOT_REQUIRED
CUST100502,عبدالرحمن حسين,Abdelrahman Hussein,SYN433821089387,HIGH,CLEAR,ACTIVE,2026-05-18,REVIEW,False,,,NOT_REQUIRED
CUST100503,إسراء محمود,Esraa Mahmoud,SYN482573590762,MEDIUM,CLEAR,ACTIVE,2026-01-14,OPENED,False,,,NOT_REQUIRED
CUST100504,علي سالم,Ali Salem,SYN830910665068,LOW,CLEAR,ACTIVE,2026-03-23,PENDING,False,,,NOT_REQUIRED
CUST100505,منى حسين,Mona Hussein,SYN555186083268,LOW,CLEAR,ACTIVE,2026-02-24,OPENED,False,,,NOT_REQUIRED
CUST100506,هبة كمال,Heba Kamal,SYN762915783804,HIGH,CLEAR,ACTIVE,2026-01-09,REVIEW,False,,,NOT_REQUIRED
CUST100507,يوسف إبراهيم,Youssef Ibrahim,SYN513738518008,MEDIUM,CLEAR,ACTIVE,2026-06-18,OPENED,False,,,NOT_REQUIRED
CUST100508,علي يوسف,Ali Youssef,SYN293945627631,LOW,CLEAR,ACTIVE,2026-04-04,OPENED,False,,,NOT_REQUIRED
CUST100509,يوسف فؤاد,Youssef Fouad,SYN770683458502,LOW,CLEAR,ACTIVE,2026-06-07,OPENED,False,,,NOT_REQUIRED
CUST100510,عبدالرحمن محمد,Abdelrahman Mohamed,SYN218039652266,LOW,NO_MATCH,ACTIVE,2026-05-04,OPENED,False,,,NOT_REQUIRED
CUST100511,خالد حسين,Khaled Hussein,SYN278725297178,LOW,HIGH_RISK,ACTIVE,2026-07-03,OPENED,False,,,NOT_REQUIRED
CUST100512,آية عمر,Aya Omar,SYN664142484505,LOW,NO_MATCH,ACTIVE,2026-07-29,PENDING,False,,,NOT_REQUIRED
CUST100513,آية محمود,Aya Mahmoud,SYN772542820172,LOW,NO_MATCH,ACTIVE,2026-05-07,OPENED,False,,,NOT_REQUIRED
CUST100514,عبدالرحمن حسين,Abdelrahman Hussein,SYN905219098181,LOW,NO_MATCH,ACTIVE,2026-03-15,OPENED,False,,,NOT_REQUIRED
CUST100515,محمود كمال,Mahmoud Kamal,SYN345327847674,MEDIUM,CLEAR,ACTIVE,2026-03-30,PENDING,False,,,NOT_REQUIRED
CUST100516,إسراء إبراهيم,Esraa Ibrahim,SYN199651832740,LOW,CLEAR,ACTIVE,2026-06-23,OPENED,False,,,NOT_REQUIRED
CUST100517,أحمد أحمد,Ahmed Ahmed,SYN960441993570,LOW,CLEAR,ACTIVE,2026-03-31,OPENED,False,,,NOT_REQUIRED
CUST100518,منى إبراهيم,Mona Ibrahim,SYN238980779219,LOW,CLEAR,ACTIVE,2026-04-20,OPENED,False,,,NOT_REQUIRED
CUST100519,دينا عبدالله,Dina Abdallah,SYN277900284029,LOW,CLEAR,ACTIVE,2026-02-10,OPENED,False,,,NOT_REQUIRED
CUST100520,مريم يوسف,Mariam Youssef,SYN362196508202,LOW,CLEAR,ACTIVE,2026-07-27,OPENED,False,,,NOT_REQUIRED
CUST100521,محمود فؤاد,Mahmoud Fouad,SYN576452218623,LOW,PENDING,ACTIVE,2026-05-17,OPENED,False,,,NOT_REQUIRED
CUST100522,عمر حسن,Omar Hassan,SYN894543009430,LOW,CLEAR,ACTIVE,2026-03-11,OPENED,False,,,NOT_REQUIRED
CUST100523,آية حسن,Aya Hassan,SYN784491420456,LOW,CLEAR,ACTIVE,2026-05-03,OPENED,False,,,NOT_REQUIRED
CUST100524,سارة منصور,Sara Mansour,SYN737341798458,MEDIUM,CLEAR,ACTIVE,2026-03-26,OPENED,False,,,NOT_REQUIRED
CUST100525,سارة أحمد,Sara Ahmed,SYN257662511070,LOW,CLEAR,ACTIVE,2026-02-02,OPENED,False,,,NOT_REQUIRED
CUST100526,عبدالله محمود,Abdullah Mahmoud,SYN421914368373,MEDIUM,CLEAR,ACTIVE,2026-07-03,OPENED,False,,,NOT_REQUIRED
CUST100527,محمود حسن,Mahmoud Hassan,SYN530564433478,MEDIUM,CLEAR,ACTIVE,2026-07-05,OPENED,False,,,NOT_REQUIRED
CUST100528,عبدالله أحمد,Abdullah Ahmed,SYN232683358137,MEDIUM,CLEAR,ACTIVE,2026-06-25,OPENED,False,,,NOT_REQUIRED
CUST100529,عبدالله كمال,Abdullah Kamal,SYN346086731914,LOW,CLEAR,ACTIVE,2026-03-19,OPENED,False,,,NOT_REQUIRED
CUST100530,دينا علي,Dina Ali,SYN377499883557,HIGH,CLEAR,ACTIVE,2026-02-23,OPENED,True,EXC-100530,SYN-REVIEWER-01,NOT_REQUIRED
CUST100531,عمر أحمد,Omar Ahmed,SYN214548578496,LOW,CLEAR,ACTIVE,2026-01-11,OPENED,False,,,NOT_REQUIRED
CUST100532,عمر كمال,Omar Kamal,SYN595215722717,LOW,CLEAR,ACTIVE,2026-06-03,OPENED,False,,,NOT_REQUIRED
CUST100533,علي حسن,Ali Hassan,SYN734525376871,LOW,CLEAR,ACTIVE,2026-03-10,PENDING,False,,,NOT_REQUIRED
CUST100534,دينا يوسف,Dina Youssef,SYN162938468329,HIGH,CLEAR,ACTIVE,2026-07-07,REVIEW,False,,,NOT_REQUIRED
CUST100535,عمر أحمد,Omar Ahmed,SYN533010791586,LOW,CLEAR,ACTIVE,2026-07-02,OPENED,False,,,NOT_REQUIRED
CUST100536,منى حسن,Mona Hassan,SYN803990075741,MEDIUM,CLEAR,ACTIVE,2026-01-27,OPENED,False,,,NOT_REQUIRED
CUST100537,محمود علي,Mahmoud Ali,SYN773191116057,LOW,CLEAR,ACTIVE,2026-07-12,OPENED,False,,,NOT_REQUIRED
CUST100538,هبة فؤاد,Heba Fouad,SYN833565786596,LOW,CLEAR,ACTIVE,2026-01-30,OPENED,False,,,NOT_REQUIRED
CUST100539,محمد منصور,Mohamed Mansour,SYN503416569853,LOW,CLEAR,ACTIVE,2026-04-13,OPENED,False,,,NOT_REQUIRED
CUST100540,خالد إبراهيم,Khaled Ibrahim,SYN838501374375,LOW,HIGH_RISK,ACTIVE,2026-04-10,REVIEW,False,,,NOT_REQUIRED
CUST100541,أحمد حسين,Ahmed Hussein,SYN316677764092,LOW,CLEAR,ACTIVE,2026-07-20,PENDING,False,,,NOT_REQUIRED
CUST100542,عمر علي,Omar Ali,SYN424729505275,LOW,HIGH_RISK,DORMANT,2026-05-19,REVIEW,False,,,COMPLETED
CUST100543,عمر سالم,Omar Salem,SYN258720018776,LOW,CLEAR,ACTIVE,2026-07-03,OPENED,False,,,NOT_REQUIRED
CUST100544,آية حسين,Aya Hussein,SYN520736085485,LOW,CLEAR,ACTIVE,2026-05-06,OPENED,False,,,NOT_REQUIRED
CUST100545,أحمد سالم,Ahmed Salem,SYN452854020173,LOW,CLEAR,ACTIVE,2026-06-23,OPENED,False,,,NOT_REQUIRED
CUST100546,نور فؤاد,Nour Fouad,SYN316834404772,HIGH,CLEAR,DORMANT,2026-06-28,REVIEW,False,,,COMPLETED
